Country,Location,Name,Coordinates
US,AKJ,Oak Grove,3859N 07724W
US,AL3,Alliance,3131N 09339W
US,AL5,Delta,3326N 08541W
US,AL7,Aldie,3858N 07738W
US,ALC,Amelia City,3035N 08127W
US,AMF,Amagansett,4058N 07209W
US,AMG,Cambridge,4300N 08900W
US,ANW,Avon,3938N 10631W
US,AOU,Avalon,3320N 11819W
US,APY,Alpine,4057N 07356W
US,AQJ,Maltby,4748N 12206W
US,AQQ,Camden,4412N 06903W
US,AQW,Abbottstown,3953N 07659W
US,AR5,Damascus,3522N 09224W
US,ASS,Ware Shoals,3423N 08214W
US,ASZ,Sumiton,3345N 08703W
US,ATR,Atreco,2958N 09352W
US,ATX,Allenstown,4308N 07127W
US,AV9,Averill Park,4238N 07333W
US,AWS,Newcastle,4402N 06932W
US,AWY,Gallaway,3519N 08936W
US,AXR,Alexandria,3848N 07702W
US,AXZ,Andover,3742N 09708W
US,AY5,Laytonville,3941N 12328W
US,AY7,Mayville,4215N 07930W
US,AZL,Azle,3253N 09732W
US,B27,Bolinas,3754N 12241W
US,B2N,Brinnon,4740N 12253W
US,B2V,Buena Vista,3219N 08431W
US,B44,Bellbrook,3938N 08404W
US,B7S,Bridgewater,4333N 09730W
US,BA3,Belfair,4741N 12284W
US,BA7,Balmorhea,3059N 10344W
US,BAL,Baltimore,3917N 07637W
US,BB8,Broad Brook,4154N 07232W
US,BBA,Bethany Beach,3832N 07503W
US,BCG,Boca Grande,2644N 08215W
US,BCH,Brushvale,4622N 09639W
US,BCI,Berlin,3819N 07513W
US,BCL,Beulaville,3455N 07746W
US,BCM,Bruceton Mills,3940N 07938W
US,BCW,Brewster,4146N 07005W
US,BD3,Beaver Dam,3724N 08453W
US,BDB,Bridgeport,4309N 07558W
US,BDS,Biscoe,3522N 07947W
US,BE8,Belle Harbor,4034N 07350W
US,BEX,Bethlehem,4037N 07522W
US,BF6,Bonners Ferry,4841N 11619W
US,BFJ,Briarcliff Manor,4109N 07349W
US,BFY,Buckeye Lake,3956N 08228W
US,BG7,Barnegat,3945N 07413W
US,BHC,Bridgehampton,4056N 07218W
US,BHF,Brandon,3216N 08959W
US,BHI,Bruce,4527N 09116W
US,BHJ,Burlington,3902N 08443W
US,BI2,Beaver Island,4539N 08533W
US,BI8,Blount Island,3024N 08131W
US,BKO,Becker,4523N 09352W
US,BKQ,Brooksville,3925N 08500W
US,BM3,Bromley,3838N 08450W
US,BM4,Brevort,4601N 08502W
US,BMH,Sandoval,3837N 08907W
US,BN9,Battle Ground,4030N 08650W
US,BNB,Burns Harbor,4137N 08708W
US,BNC,Benicia,3803N 12209W
US,BNH,Burnham,4441N 06926W
US,BNI,Burnsville,3555N 08218W
US,BNP,Brayton Point,4142N 07111W
US,BOC,Brooklyn,4147N 07157W
US,BOY,Brooklyn/New York,4044N 07356W
US,BPV,Belhaven,3532N 07637W
US,BRA,Bradwood,4611N 12326W
US,BRO,Brownsville,2554N 09729W
US,BS9,Bushkill,4105N 07500W
US,BSM,Big Sandy,4811N 11007W
US,BTH,Bath,4354N 06949W
US,BTR,Baton Rouge,3027N 09108W
US,BU2,Butte Meadows,4004N 12133W
US,BUI,Butler,4125N 08452W
US,BUJ,Butler,3847N 08422W
US,BV6,Blairesville,3451N 08356W
US,BV8,Brownsville,4001N 07953W
US,BVV,Berryville,3622N 09334W
US,BW5,New Brockton,3123N 08555W
US,BWB,Brownsburg,3950N 08623W
US,BWH,Bigelow,3500N 09237W
US,BYZ,Boyne City,4513N 08500W
US,BZZ,Blacklick,3959N 08248W
US,C25,Connelly Springs,3544N 08130W
US,C35,Cornville,3443N 11155W
US,C3A,Kensington,3754N 12216W
US,C3B,Cedar Bluffs,4123N 09636W
US,C4H,Castle Hills,2931N 09830W
US,C4N,Clinton,3051N 09100W
US,C55,Cochise,3206N 10955W
US,C74,Crimora,3809N 07851W
US,C8T,Creston,3531N 12031W
US,CA3,Chatham,4140N 06956W
US,CAP,Capitan,3427N 12002W
US,CBD,Cambridge,4534N 09313W
US,CBS,Centerburg,4018N 08242W
US,CBT,Clinton,3822N 09347W
US,CC2,Cape Coral,2634N 08157W
US,CC8,Chesapeake City,3931N 07548W
US,CCS,Cave City,3708N 08558W
US,CD4,Coronado,3241N 11710W
US,CDD,Camden,3159N 08717W
US,CDF,Candler,3532N 08242W
US,CDU,Cedar Lake,4324N 08458W
US,CDZ,Caledonia,4247N 08531W
US,CFF,Cherryfield,4436N 06755W
US,CFG,Chesterfield,4253N 07228W
US,CG4,Clarksburg,4050N 07459W
US,CGF,Cape May,3856N 07455W
US,CGJ,Cerro Gordo,3953N 08844W
US,CGP,Capitola,3658N 12157W
US,CGW,Chickasaw,3046N 08804W
US,CGX,Carthage,3615N 08557W
US,CI6,Chimayo,3600N 10556W
US,CIB,Casselberry,2841N 08120W
US,CJ8,Cortland,3858N 08557W
US,CJC,Chinook,4616N 12356W
US,CJO,Caro,4329N 08324W
US,CK2,Cobbs Creek,3730N 07623W
US,CK9,Cockrell Hill,3244N 09653W
US,CKG,Cherokee,3445N 08758W
US,CKI,Catalina Island,3323N 11825W
US,CLE,Cleveland,4130N 08140W
US,CM9,Carrier Mills,3741N 08837W
US,CMU,Cameron,3520N 07915W
US,CN3,Clayton,3452N 08324W
US,CNM,Carlsbad,3225N 10413W
US,CO3,Claremont,3716N 07658W
US,CO9,Copper Canyon,3310N 09709W
US,COJ,Cochranton,4131N 08003W
US,CP6,Cove Point,3822N 07623W
US,CR5,Chester,4037N 08034W
US,CS4,Saint Clair Shores,4229N 08253W
US,CS6,"Coxsackie, Greene",4221N 07348W
US,CSJ,Carlisle,4232N 07121W
US,CU2,Clute,2901N 09524W
US,CU6,Colesburg,4238N 09112W
US,CUM,Canaan,4201N 07320W
US,CUQ,Caney,3701N 09556W
US,CUU,Cannelton,3755N 08645W
US,CUZ,Carlisle,3447N 09145W
US,CWF,Centerville,4509N 09303W
US,CWQ,Center Valley,4032N 07524W
US,CWU,Carroll,3948N 08242W
US,CWW,Clarkesville,3437N 08332W
US,CWX,Cleveland,3841N 09436W
US,CWZ,Clinton,4233N 08852W
US,CXV,Clover,3507N 08114W
US,CY2,The Colony,3305N 09653W
US,CYI,Cloverdale,3848N 12301W
US,CZI,Cassopolis,4154N 08600W
US,D5W,Dagsboro,3832N 07514W
US,DA8,Dauphin,4022N 07655W
US,DC6,Dallas Center,4141N 09357W
US,DCB,DeKalb,4155N 08845W
US,DCI,Delaware City,3934N 07535W
US,DCY,Dill City,3517N 09908W
US,DD6,Linden Hill,4042N 07355W
US,DDR,Darien,4236N 08842W
US,DE5,Depue,4119N 08918W
US,DET,Detroit,4219N 08302W
US,DFU,Dunnellon,2902N 08227W
US,DGE,Chenango Bridge,4210N 07552W
US,DHA,Daphne,3036N 08754W
US,DHB,Bodega Bay,3820N 12303W
US,DIA,Adrian,4356N 09036W
US,DIJ,Delhi,3906N 08436W
US,DIV,Cedar River,4524N 08721W
US,DKH,Old Rock Hill,3100N 08334W
US,DKK,Dunkirk,4229N 07916W
US,DM4,Diamondville,4146N 11032W
US,DN2,Del Norte,3741N 10621W
US,DNE,Dane,4315N 08930W
US,DOG,"Douglas, Allegan",4238N 08612W
US,DP5,Deer Park,3831N 12228W
US,DPH,Doniphan,3637N 09049W
US,DR3,Drytown,3826N 12051W
US,DRW,De Pere,4427N 08803W
US,DSH,Deshler,4112N 08353W
US,DSL,Donalsonville,3102N 08452W
US,DSR,Deshler,4008N 09743W
US,DST,Adamston,3917N 08021W
US,DT4,De Tour Village,4559N 08354W
US,DTC,Delta,3845N 10804W
US,DTP,Portland,2752N 09719W
US,DU3,Dunmore,3821N 07952W
US,DU5,De Funiak Springs,3043N 08606W
US,DUH,Duxbury,4203N 07040W
US,DUP,Dupo,3830N 09012W
US,DVA,Delevan,4229N 07829W
US,DVQ,Delmont,4024N 07934W
US,DWD,Deerwood,4628N 09353W
US,DWQ,Downsville,4204N 07459W
US,DWX,De Witt,4023N 09655W
US,DXX,Old Brookville,4049N 07336W
US,DY2,Dayton,3907N 08428W
US,DZM,Dorchester,4217N 07104W
US,E2D,Eddington,4449N 06841W
US,E2L,East Lake,4139N 08127W
US,E3K,Elk Horn,3718N 08517W
US,E5P,Deep Gap,3614N 08130W
US,EAZ,Mechanic Falls,4406N 07023W
US,EB4,Elbert,3913N 10432W
US,EBZ,Ellabell,3207N 08129W
US,ECP,El Campo,2911N 09616W
US,ECR,Spencer,3541N 08026W
US,EDL,Allendale,3300N 08118W
US,EDV,Eddyville,3705N 08804W
US,EE8,Freeport,4040N 07941W
US,EFN,East Freetown,4146N 07057W
US,EFS,Etiwanda,3407N 11731W
US,EGH,Effingham,3403N 07945W
US,EHI,El Dorado Hills,3840N 12104W
US,EHL,Bethlehem,3356N 08343W
US,EIE,Bernie,3640N 08958W
US,EIF,Madeira Beach,2747N 08247W
US,EJK,Macks Creek,3757N 09258W
US,EKB,East Keansburg,4026N 07407W
US,EKT,Elkton,3648N 08709W
US,EKZ,Elkton,4414N 09629W
US,EL3,Ellwood,3425N 11953W
US,EL4,Elmer,3935N 07510W
US,EM4,Emigrant Gap,3917N 12040W
US,EM7,East Machias,4444N 06723W
US,EMG,Emmetsburg,4307N 09441W
US,EMY,Emery,4336N 09737W
US,EN5,Ennice,3652N 08096W
US,EOG,East Orange,4046N 07412W
US,EOM,Welcome,3003N 09052W
US,EOY,Eloy,3245N 11133W
US,EPA,Earl Park,4040N 08724W
US,EPE,Empire,2923N 08936W
US,EPM,Eastport,4454N 06659W
US,EPY,East Point,3745N 08247W
US,EQ4,East Lansing,4244N 08429W
US,EQE,East Dubuque,4229N 09038W
US,EQW,Elwood,3426N 11953W
US,EQZ,Ellport,4051N 08015W
US,ER2,Elk River,4518N 09334W
US,ERE,Earl,3511N 08132W
US,ERN,Clermont,4300N 09139W
US,ERY,Elroy,4344N 09016W
US,ESG,Estero,2626N 08149W
US,ETI,Centerville,4055N 11152W
US,ETT,Etter,3601N 10159W
US,ETW,Edgartown,4123N 07031W
US,EU3,Leucadia,3304N 11718W
US,EUD,Eudora,3306N 09115W
US,EUU,Placida,2650N 08216W
US,EV6,Eden,4442N 07232W
US,EV7,Evendale,3915N 08425W
US,EVV,Evansville,3758N 08733W
US,EWG,Clearwater,4525N 09403W
US,EWO,Bellwood,4036N 07820W
US,EWR,Newark,4044N 07410W
US,F2S,Fawnskin,3416N 11656W
US,FA2,Felda,2632N 08126W
US,FA3,Farmington,3640N 08831W
US,FAU,Franklin Furnace,3838N 08250W
US,FAV,Fall River,4142N 07110W
US,FBF,Flagler Beach,2928N 08107W
US,FCC,Forest City,4022N 08950W
US,FCV,Francesville,4059N 08652W
US,FDE,Fredericksburg,4040N 05214W
US,FDF,Fairfield,3532N 07613W
US,FEB,Fernandina Beach,3040N 08127W
US,FEL,Fellsmere,2746N 08036W
US,FFO,Buffalo,3837N 08159W
US,FGQ,Farmingville,4049N 07301W
US,FGX,Fairfield,3335N 08349W
US,FH2,Fair Haven,4022N 07402W
US,FI3,Fiddletown,3830N 12045W
US,FI7,Fleming Island,3005N 08143W
US,FIK,Fishkill,4132N 07354W
US,FJY,Deer Park,4209N 08805W
US,FL8,Bal Harbour,2553N 08007W
US,FLL,Fort Lauderdale,2607N 08008W
US,FLZ,Florence,3823N 10508W
US,FMU,Fairmount,3426N 08442W
US,FMW,"Fairmont, Will",4133N 08803W
US,FNB,Freeland,4800N 12232W
US,FNE,Florence,3447N 08740W
US,FNF,Frankfort,4438N 08614W
US,FO9,Forestville,3828N 12253W
US,FOC,Port Fourchon,2906N 09011W
US,FPL,Fair Play,3835N 12039W
US,FPT,Fairport Harbor Village,4145N 08116W
US,FR6,Four Oaks,3526N 07825W
US,FSP,Friendship,4359N 06920W
US,FSQ,Forest Dale,4349N 07303W
US,FSY,Falls City,4003N 09536W
US,FTA,Forest Park,3426N 09223W
US,FTC,Fort Calhoun,4127N 09601W
US,FTM,Fort Monmouth,4019N 07402W
US,FU7,Sanford,4340N 08422W
US,FVP,Fairview Park,4126N 08151W
US,FVR,Fort Recovery,4024N 08446W
US,FW2,Floodwood,4656N 09254W
US,FZZ,Freedom,4041N 08015W
US,G2H,Glendale Heights,4154N 08804W
US,G44,Garden Valley,3851N 12051W
US,G77,Griswold,4135N 07155W
US,G8Y,Guy,3519N 09220W
US,GA7,Garrison,4123N 07356W
US,GAJ,Bagley,4731N 09524W
US,GBC,Gibson City,4027N 08822W
US,GBV,Garberville,4006N 12348E
US,GCA,Golconda,4057N 11729W
US,GCL,Coolidge,3100N 08352W
US,GDJ,Guildhall,4434N 07134W
US,GEB,Greenboro,4338N 07553W
US,GEZ,Gilbertville,4219N 07212W
US,GG2,Gallatin Gateway,4536N 11113W
US,GHC,Grays Harbor City,4659N 12357W
US,GHE,Ghent,3844N 08503W
US,GID,Gideon,3627N 08955W
US,GJQ,Glen Ridge,4048N 07412W
US,GKX,Glenwood,3408N 08510W
US,GLA,Goldendale,4549N 12049W
US,GM2,Gypsum,3939N 10657W
US,GME,Edgemere,3914N 07627W
US,GNC,Garner,3542N 07836W
US,GNR,Garner,4306N 09336W
US,GNS,"Greenwood, Guernsey",3955N 08128W
US,GOH,Goshen,4151N 07314W
US,GOP,Good Hope,2959N 09024W
US,GP2,Gosport,3921N 08640W
US,GP4,Greenport,4106N 07222W
US,GPW,Grosse Point Woods,4226N 08254W
US,GQJ,Big Stone City,4517N 09627W
US,GQQ,Galion,4044N 08247W
US,GRB,Green Bay,4431N 08801W
US,GSF,Gales Ferry,4125N 07205W
US,GSQ,Gasport,4311N 07834W
US,GT4,Gary,3201N 09422W
US,GT9,Gardendale,3201N 10222W
US,GTG,Grovetown,3327N 08209W
US,GUG,Guttenberg,4047N 07400W
US,GUM,Gulfmex Lightering Area,2745N 09050W
US,GVA,Gore,3915N 07819W
US,GVB,Grover Beach,3507N 12037W
US,GVR,Gansevoort,4311N 07339W
US,GVZ,Gordonville,4001N 07608W
US,GXH,Sag Harbor,4101N 07218W
US,GXR,Gold River,3836N 12116W
US,GZB,Grabill,4112N 08458W
US,GZI,Granite City,3843N 09007W
US,H2N,Hancock,3942N 07811W
US,H4H,Howland Hook,4038N 07411W
US,H8N,Hudson,4131N 08504W
US,H99,Henderson,4431N 09354W
US,H9R,Harris,4326N 09525W
US,H9S,Walnut Shade,3643N 09311W
US,HA7,Haleiwa,2135N 15806W
US,HB3,Harrisburg,4416N 12310W
US,HB4,Harbor Beach,4351N 08239W
US,HCO,Hickory Creek,3307N 09702W
US,HG2,Hastings,4238N 08517W
US,HGU,Huguenot,4125N 07438W
US,HGW,Huntington Woods,4228N 08310W
US,HH7,Southhaven,3459N 09007W
US,HHK,Ho-Ho-Kus,4100N 07406W
US,HHT,Harwood Heights,4158N 08748W
US,HID,Hidalgo,2606N 09816W
US,HIF,Hill Air Force Base,4107N 11159W
US,HJD,Sugar City,4352N 11144W
US,HJS,Harbor Island,2752N 09704W
US,HKG,"Hickory Grove, York",3459N 08125W
US,HL5,Havelock,3453N 07655W
US,HLJ,Halls,3608N 08810W
US,HLM,Holland,4247N 08606W
US,HM3,Hickman,3634N 08911W
US,HM4,Herculaneum,3816N 09023W
US,HM7,Hamilton,3556N 07712W
US,HMR,Hamer,4355N 11212W
US,HN9,Huron,3743N 09321W
US,HNL,Honolulu,2118N 15751W
US,HO7,Hooper,4109N 11207W
US,HOR,Homer,4238N 07610W
US,HOU,Houston,2945N 09521W
US,HQ2,Cold Spring Harbor,4052N 07327W
US,HR3,Hampton Roads Pt,3658N 07621W
US,HR4,Hector,4230N 07652W
US,HR5,Hilger,4715N 10921W
US,HRM,Hollister,3637N 09312W
US,HRQ,High Ridge,3827N 09032W
US,HS2,Hackensack,4656N 09431W
US,HS3,Harbor Springs,4526N 08459W
US,HS6,Hallstead,4158N 07545W
US,HSF,Hudson,2821N 08242W
US,HU8,House Springs,3824N 09034W
US,HV2,Hughesville,4117N 07643W
US,HWJ,Black Hawk,3947N 10529W
US,HWN,Hagerstown,3954N 08510W
US,HWX,Hewlett,4039N 07341W
US,HXD,Cumberland,3658N 08259W
US,HXF,Hungerford,2924N 09605W
US,HXK,Haiku,2055N 15619W
US,HXU,Hercules,3801N 12217W
US,HZA,Saint Henry,4025N 08438W
US,HZZ,Hawesville,3754N 08645W
US,IA2,Manning,4154N 09503W
US,IA3,Onawa,4201N 09605W
US,IAB,Addison,4437N 06745W
US,IAM,Miamisburg,3938N 08417W
US,ICH,Nicholls,3131N 08238W
US,IEG,Ingleside,4222N 08808W
US,IFL,Island Falls,4600N 06816W
US,IFT,Clifton,3523N 08759W
US,IGS,Big Stone,3859N 07519W
US,IIM,Williamston,4241N 08417W
US,IIW,Williams,3909N 12209W
US,IJM,Benton City,4615N 11929W
US,ILM,Wilmington,3413N 07756W
US,ILW,Eleanor,3832N 08156W
US,INV,Madisonville,3024N 09010W
US,INX,Mosinee,4447N 08942W
US,IO2,Indian Orchard,4210N 07320W
US,IOA,Arion,4157N 09528W
US,IOH,South Willamsport,4114N 07700W
US,IOR,Samoa,4047N 12412W
US,IPR,Millport,3333N 08804W
US,IPX,Ship Island,3012N 08857W
US,IR2,Indian River City,2834N 08048W
US,IS3,City Island,4050N 07347W
US,ITN,Smithton,4009N 07944W
US,ITV,Pittsville,4426N 09007W
US,IUH,Clendenin,3829N 08120W
US,IUK,Iuka,3448N 08811W
US,IVA,Isle,4608N 09329W
US,IVG,Incline Village,3915N 11959W
US,IVK,Irvine,3741N 08358W
US,IWO,Birchwood,4540N 09133W
US,IYH,Miami Beach,2547N 08008W
US,IZK,Renick,3728N 08019W
US,J3C,Jacksonville,4218N 12257W
US,JA2,Jamaica,3742N 07641W
US,JAM,Jackman,4537N 07014W
US,JAY,Jay,4430N 07013W
US,JBG,Johnsburg,4223N 08815W
US,JCQ,Warrensburg,3955N 08903W
US,JCX,Jacinto City,2946N 09514W
US,JDT,Port Laudania,2603N 08007W
US,JE2,Jefferson Hills,4017N 07955W
US,JE7,Renville,4447N 09512W
US,JFZ,Jefferson,3625N 08128W
US,JHO,District Heights,3851N 07653W
US,JJQ,Meadows of Dan,3644N 08023W
US,JKF,Jakolof Bay,5927N 15131W
US,JMB,Jamesburg,4021N 07426W
US,JMX,Climax,3922N 10610W
US,JNP,Newport Beach,3337N 11755W
US,JO4,Saint Johns,3005N 08135W
US,JOA,Johnson,3608N 09410W
US,JON,Jonesport,4431N 06737W
US,JPY,Jamesport,4057N 07235W
US,JQJ,Santa Rosa Beach,3024N 08614W
US,JQK,Jacksboro,3619N 08411W
US,JQQ,Concord,3208N 08422W
US,JS3,Jackson,3733N 08322W
US,JSA,Judsonia,3516N 09138W
US,JSY,Saint James City,2629N 08205W
US,JUK,Jenks,3601N 09558W
US,JUY,Pembroke,4308N 07127W
US,JVL,Janesville,4240N 08901W
US,JWQ,West Milton,3957N 08419W
US,JWY,Frenchtown,4031N 07503W
US,K99,Knob Noster,3846N 09333W
US,KA7,Kailua,2124N 15744W
US,KAB,Kiska Harbour,5158N 17734E
US,KAG,Kaguyak,5652N 15347W
US,KAJ,Land O'Lakes,2813N 08227W
US,KAY,Kaysville,4102N 11156W
US,KDC,John F Kennedy Space Center/Cape Canaveral,2840N 08042W
US,KE7,Kenwood,3824N 12232W
US,KGM,Kings Mills,3921N 08415W
US,KHB,Keego Harbor,4236N 08320W
US,KHW,Eleele,2155N 15935W
US,KIH,Kihei,2047N 15627W
US,KIS,Kiska Island,5157N 17733E
US,KJH,Washington,4139N 07319W
US,KKV,Miami River,2546N 08011W
US,KL9,Kahuku,2140N 15757W
US,KMR,Kenmore,4257N 07852W
US,KPP,Koppel,4050N 08019W
US,KQC,Cheshire,3857N 08207W
US,KSH,Hooksett,4306N 07128W
US,KTT,Kitty Hawk,3604N 07542W
US,KTZ,Keota,3510N 09455W
US,KU4,Kendall Park,4025N 07433W
US,KUB,Kuluk Bay,5152N 17634W
US,KW2,Konawa,3458N 09645W
US,KW7,Kawkawlin,4339N 08356W
US,KWM,King William,3741N 07700W
US,KWU,Kewaunee,4427N 08730W
US,KXK,Kittery,4305N 07044W
US,KYP,Keyport,4742N 12237W
US,L2D,Little Deer Isle,4417N 06841W
US,L2P,Lighthouse Point,2616N 08005W
US,L3Y,West Grove,3949N 07549W
US,L54,Lanesville,3814N 08559W
US,L55,Collegeville,3754N 12108W
US,L5A,Lagunitas,3800N 12242W
US,L99,Centerville,3948N 08459W
US,L9G,LaGrange,3302N 08501W
US,L9K,Longboat Key,2724N 08239W
US,LA2,Lake Arrowhead,3415N 11711W
US,LAT,Los Alamitos,3348N 11804W
US,LAX,Los Angeles,3403N 11815W
US,LB2,Lubec,4451N 06659W
US,LB9,Lansdowne-Baltimore,3914N 07639W
US,LBQ,Calabash,3353N 07834W
US,LC2,Loup City,4117N 09858W
US,LCF,Leitchfield,3728N 08617W
US,LCJ,Long Branch,4018N 07400W
US,LDK,Baldwin,2950N 09133W
US,LE3,Lake Elsinore,3340N 11720W
US,LEQ,Lewis Center,4011N 08300W
US,LG2,Lake George,4326N 07343W
US,LGB,Long Beach,3346N 11811W
US,LGK,La Grange,4003N 09130W
US,LH7,Lenard Harbour,5507N 16225W
US,LHK,Little Hocking,3915N 08142W
US,LIB,Liberty,3914N 09425W
US,LIZ,Limestone,4654N 06749W
US,LLB,Lino Lakes,4509N 09308W
US,LLC,Leland,3415N 07802W
US,LLJ,Gordonville,3650N 08701W
US,LLM,Stillmore,3226N 08212W
US,LLU,Los Lunas,3448N 10643W
US,LMY,Lemay,3832N 09016W
US,LN5,Linnton,4536N 12247W
US,LO7,Lodi,4236N 07649W
US,LO8,Louisiana Offshore Oil Port (Loop),2853N 09001W
US,LO9,Loop Terminal,2853N 09001W
US,LP2,Lupton,4425N 08401W
US,LPQ,Lake Park,2648N 08004W
US,LR3,Little River,3352N 07837W
US,LRC,Long Reach,3929N 08105W
US,LRP,Lake Orion,4247N 08314W
US,LS4,Lakeshore,4053N 12223W
US,LTG,Little Genesee,4201N 07812W
US,LTZ,Lutz,2809N 08227W
US,LU7,Lake Huntington,4141N 07459W
US,LU8,Port Of South Louisiana,3003N 09030W
US,LUF,Blue Earth,4338N 09406W
US,LUI,Louisville,3814N 08546W
US,LUU,Le Sueur,4427N 09354W
US,LW5,Lawton,4210N 08550W
US,LWD,Lewisport,3756N 08654W
US,LWE,Lawrence,4037N 07343W
US,LWY,Lowell,3615N 09407W
US,LX8,Spillville,4312N 09157W
US,LXQ,Llano,3430N 11749W
US,LXW,Blawnox,4030N 07952W
US,LYM,Lynn Haven,3014N 08539W
US,LYR,Lyerly,3424N 08524W
US,LZC,Lancaster,4851N 09649W
US,LZV,Landing,4054N 07439W
US,M2B,Milburn,3414N 09632W
US,M2P,Midway Park,3443N 07720W
US,M2S,Osceola,3803N 09342W
US,M44,Middletown,3926N 07732W
US,M47,Molena,3301N 08430W
US,M4I,Miami Shores,2551N 08011W
US,M4U,Turners Falls,4235N 07233W
US,M4X,Monroe,4415N 07203W
US,M5V,Morrisonville,3925N 08927W
US,M8N,Mendon,4259N 07730W
US,M9O,Monmouth Beach,4019N 07358W
US,MAH,Marcus Hook,3949N 07525W
US,MCR,Manchester,4733N 12232W
US,MD5,Meredith,4340N 07130W
US,MF6,McFarland,4301N 08918W
US,MG5,Malaga,4721N 12011W
US,MGF,Melvindale,4216N 08310W
US,MGQ,Mount Gilead,3512N 08000W
US,MH2,Marblehead,4230N 07051W
US,MH8,Manhasset,4048N 07342W
US,MI3,Calcite,4524N 08347W
US,MKC,Kansas City,3906N 09434W
US,MKG,Muskegon,4313N 08614W
US,MKI,Mukilteo,4757N 12218W
US,MKJ,McKees Rocks,4027N 08003W
US,MKW,Mill Creek,4751N 12212W
US,MKZ,Mukwonago,4252N 08820W
US,MN5,Menemsha,4121N 07046W
US,MNH,Manhattan/New York,4047N 07358W
US,MP2,Mauckport,3801N 08612W
US,MP5,Machesney Park,4220N 08903W
US,MP7,Mediapolis,4100N 09109W
US,MR2,Marseilles,4119N 08842W
US,MRQ,Milford,3910N 08417W
US,MS6,Mims,2840N 08051W
US,MT5,Milton,4438N 07307W
US,MT6,Mentone,3434N 08535W
US,MTK,Mount Carmel,4047N 07624W
US,MU4,Mountain,4511N 08828W
US,MW3,Moscow,4133N 09106W
US,MW4,Millwood,3853N 08152W
US,MXP,Meraux,2955N 08956W
US,MY3,Monterey,3636N 12154W
US,MY6,Mayo,3505N 08151W
US,MYC,Mystic,4121N 07157W
US,N2R,North Houston,2955N 09530W
US,N3E,Goehner,4049N 09713W
US,N4B,North Beach,3842N 07631W
US,N5B,Niobrara,4245N 09801W
US,N5T,New Tripoli,4040N 07545W
US,N8P,Neponset,4117N 08947W
US,N99,North Bay Village,2550N 08009W
US,NAK,Natick,4217N 07121W
US,NAU,North Augusta,3328N 08159W
US,NB4,Neets Bay,5547N 13136W
US,NBD,New Bedford,4138N 07056W
US,NBL,New Bloomfield,3843N 09205W
US,NCX,Norcross,3721N 08042W
US,NCY,New Caney,3009N 09512W
US,NDA,Neodesha,3725N 09540W
US,NDB,North Dartmouth,4138N 07058W
US,NE5,Shelby,4111N 09725W
US,NED,New London,4105N 08224W
US,NEJ,Necedah,4402N 09004W
US,NFE,Newfane,4317N 07843W
US,NFR,New Freedom,3944N 07642W
US,NH2,New Haven,3836N 09113W
US,NHM,Northampton,4220N 07238W
US,NHN,New Hudson,4230N 08336W
US,NHQ,North Hartland,4335N 07221W
US,NI2,Norman,3857N 08616W
US,NIJ,Nawiliwili,2158N 15922W
US,NIX,Nixon,4156N 07608W
US,NJF,Fairton,3922N 07513W
US,NJQ,Terrebonne,4421N 12110W
US,NK3,Noank,4119N 05179W
US,NKO,Anadarko,3504N 09814W
US,NLI,New Lisbon,4352N 09009W
US,NM2,New Martinsville,3938N 08052W
US,NMA,Marshall,3547N 08241W
US,NMH,Champlin,4511N 09323W
US,NNS,Newport News,3658N 07625W
US,NOQ,Nelsonia,3749N 07535W
US,NOW,Norwell,4209N 07047W
US,NOZ,Newport,4450N 06917W
US,NP7,New Enterprise,4010N 07824W
US,NPC,Neptune City,4012N 07401W
US,NPO,Newport,4438N 12403W
US,NPX,New Providence,4041N 07424W
US,NQH,Annisquam Harbour,4240N 07041W
US,NQV,New London,3935N 09124W
US,NQZ,North Rose,4311N 07653W
US,NRP,"Newport, Perry",4028N 07707W
US,NSB,New Smyrna Beach,2902N 08056W
US,NSC,North Sioux City,4231N 09628W
US,NSV,Mannsville,4343N 07604W
US,NSX,New Castle,3922N 10709W
US,NTD,Port Hueneme,3408N 11911W
US,NTR,Norton Shores,4309N 08615W
US,NVA,Navarre,3024N 08651W
US,NVV,Coconut Grove,2543N 08015W
US,NW2,North Wildwood,3859N 07449W
US,NWZ,Newington,4306N 07049W
US,NXL,Norwood,3953N 07518W
US,NXR,Gardiner,4140N 07409W
US,NXZ,Nesbit,3452N 09000W
US,NY5,North Salem,4120N 07334W
US,NYC,New York,4042N 07400W
US,NYI,"Stony Point, Rockland",4114N 07359W
US,NYU,Nassau,4230N 07336W
US,NYX,Nyack,4105N 07355W
US,NZQ,Needmore,3950N 07808W
US,O82,Odessa,4515N 09619W
US,OAM,Ocean Gate,3955N 07408W
US,OAX,Asotin,4620N 11703W
US,OB2,Oak Bluffs,4127N 07034W
US,OBC,Orange Beach,3017N 08734W
US,OBI,Obion,3615N 08911W
US,OC7,Ocoee,3507N 08443W
US,OCP,Oceanport,4019N 07401W
US,OCX,Ocean View,3854N 07510W
US,ODT,South Dartmouth,4135N 07056W
US,OEG,Oregon,4138N 08329W
US,OEN,Goshen,4124N 07419W
US,OFX,Colfax,3606N 08000W
US,OGG,Kahului,2053N 15628W
US,OGY,Oglesby,4117N 08903W
US,OI7,Three Oaks,4147N 08636W
